trade_id,trade_candidate_id,symbol,strategy,direction,open_time,close_time,volume,open_price,close_price,net_pnl,commission,swap,entry_atr,entry_adx,entry_spread_points,market_regime_trend,market_regime_volatility,candidate_risk_reward_ratio,risk_budget,mfe,mae,mfe_time,post_peak_mae,close_reason,exit_spread_points,point_value,time_stop_reason_code,range_exit_reason_code,trend_reversal_reason_code,trend_reversal_trend_direction,trend_reversal_peak_price,trend_reversal_peak_mfe_r_multiple,trend_reversal_retracement_r_multiple,trend_reversal_confirmation_count,early_adverse_exit_reason_code,early_adverse_exit_adverse_r_multiple,early_adverse_exit_confirmation_count,hold_time_hours,weekday,session,close_weekday,close_session,r_multiple,mfe_r,mae_r,reached_unrealized_profit_before_loss,giveback_ratio,time_to_peak_hours,peak_to_close_hours,post_peak_mae_r,reached_tp_equivalent_r,time_stop_triggered,range_exit_triggered,trend_reversal_triggered,early_adverse_exit_triggered,atr_band,adx_band,hold_time_band,mfe_band,mae_band,giveback_band
trend-ea-v1-EURUSD_HIST-1609768800:2,trend-ea-v1-EURUSD_HIST-1609768800,EURUSD_HIST,BREAKOUT,BUY,2021-01-04 15:00:00+00:00,2021-01-04 17:07:38+00:00,0.15,1.23037,1.22803,-3620.0,0.0,0.0,0.0015121429,40.8998665528,5.0,TrendUp,NormalVolatility,2.0,5000.0,912.0,-3620.0,2021-01-04 16:26:50+00:00,-3620.0,EXPERT,5.0,15.0,,,,,,,,,EarlyAdverseConfirmed,0.7622149837,5.0,2.127222222222222,Mon,London_NewYork_Overlap,Mon,NewYork,-0.724,0.1824,-0.724,True,4.969298245614035,1.4472222222222222,0.68,-0.9064,False,False,False,False,True,ATR_0.00129-0.00245,ADX_40.12-42.57,HOLD_H_0.604-2.459,MFE_155-2102,MAE_-3724--2453,GIVEBACK_2.802-24.35
trend-ea-v1-EURUSD_HIST-1610506800:4,trend-ea-v1-EURUSD_HIST-1610506800,EURUSD_HIST,BREAKOUT,BUY,2021-01-13 04:00:00+00:00,2021-01-13 10:05:36+00:00,0.16,1.22178,1.21962,-3585.0,0.0,0.0,0.0014135714,46.3447641361,5.0,TrendUp,NormalVolatility,2.0,4981.9,796.0,-3585.0,2021-01-13 09:34:20+00:00,-3585.0,EXPERT,5.0,17.0,,,,,,,,,EarlyAdverseConfirmed,0.75,5.0,6.093333333333334,Wed,Tokyo,Wed,London,-0.7196049699913688,0.15977839780003614,-0.7196049699913688,True,5.5037688442211055,5.572222222222222,0.5211111111111111,-0.8793833677914049,False,False,False,False,True,ATR_0.00129-0.00245,ADX_45.53-54.81,HOLD_H_2.459-16.89,MFE_155-2102,MAE_-3724--2453,GIVEBACK_2.802-24.35
trend-ea-v1-EURUSD_HIST-1611198000:6,trend-ea-v1-EURUSD_HIST-1611198000,EURUSD_HIST,PULLBACK,BUY,2021-01-21 04:00:00+00:00,2021-01-22 10:38:30+00:00,0.15,1.21242,1.21834,9109.0,0.0,-92.0,0.0014864286,40.7718893614,5.0,TrendDown,NormalVolatility,2.0,4963.975,9062.0,-1475.0,2021-01-22 10:38:30+00:00,9062.0,TP,5.0,16.0,,,,,,,,,,,,30.641666666666666,Thu,Tokyo,Fri,London,1.8350213286730894,1.8255531101586933,-0.29714090018583894,False,-0.005186493047892297,30.641666666666666,0.0,0.0,False,False,False,False,False,ATR_0.00129-0.00245,ADX_40.12-42.57,HOLD_H_16.89-72,MFE_6683-1.036e+04,MAE_-2453--118,GIVEBACK_-0.0085-0.89
trend-ea-v1-EURUSD_HIST-1614268800:8,trend-ea-v1-EURUSD_HIST-1614268800,EURUSD_HIST,BREAKOUT,BUY,2021-02-25 17:00:00+00:00,2021-02-25 17:36:17+00:00,0.15,1.22415,1.22181,-3728.0,0.0,0.0,0.001515,52.7953139873,5.0,TrendUp,NormalVolatility,2.0,5009.52,239.0,-3744.0,2021-02-25 17:00:00+00:00,-3744.0,EXPERT,5.0,16.0,,,,,,,,,EarlyAdverseConfirmed,0.7572815534,5.0,0.6047222222222223,Thu,NewYork,Thu,NewYork,-0.7441830754243919,0.04770916175601654,-0.7473769942030374,True,16.598326359832637,0.0,0.6047222222222223,-0.7950861559590539,False,False,False,False,True,ATR_0.00129-0.00245,ADX_45.53-54.81,HOLD_H_0.604-2.459,MFE_155-2102,MAE_-4090--3724,GIVEBACK_2.802-24.35
trend-ea-v1-EURUSD_HIST-1617120000:10,trend-ea-v1-EURUSD_HIST-1617120000,EURUSD_HIST,BREAKOUT,SELL,2021-03-30 17:00:00+00:00,2021-03-31 11:17:20+00:00,0.17,1.17193,1.17392,-3679.0,0.0,64.0,0.0013078571,44.1312846473,5.0,TrendDown,NormalVolatility,2.0,4990.88,2873.0,-3679.0,2021-03-31 07:22:30+00:00,-3679.0,EXPERT,5.0,19.0,,,,,,,,,EarlyAdverseConfirmed,0.7624521073,5.0,18.288888888888888,Tue,NewYork,Wed,London,-0.7371445516622319,0.5756499855736864,-0.7371445516622319,True,2.2805429864253393,14.375,3.9138888888888888,-1.3127945372359182,False,False,False,False,True,ATR_0.00129-0.00245,ADX_42.57-45.53,HOLD_H_16.89-72,MFE_2102-6683,MAE_-3724--2453,GIVEBACK_0.89-2.802
trend-ea-v1-EURUSD_HIST-1618909200:12,trend-ea-v1-EURUSD_HIST-1618909200,EURUSD_HIST,BREAKOUT,BUY,2021-04-20 10:00:00+00:00,2021-04-20 12:25:14+00:00,0.24,1.20731,1.20588,-3723.0,0.0,0.0,0.0009178571,53.9149430904,5.0,TrendUp,NormalVolatility,2.0,4972.485,1716.0,-3723.0,2021-04-20 10:46:25+00:00,-3723.0,EXPERT,5.0,26.0,,,,,,,,,EarlyAdverseConfirmed,0.7566137566,5.0,2.4205555555555556,Tue,London,Tue,London,-0.7487202073007763,0.3450990802385528,-0.7487202073007763,True,3.1695804195804196,0.7736111111111111,1.6469444444444445,-1.0938192875393289,False,False,False,False,True,ATR_0.000915-0.00129,ADX_45.53-54.81,HOLD_H_0.604-2.459,MFE_155-2102,MAE_-3724--2453,GIVEBACK_2.802-24.35
trend-ea-v1-EURUSD_HIST-1619190000:14,trend-ea-v1-EURUSD_HIST-1619190000,EURUSD_HIST,BREAKOUT,BUY,2021-04-23 16:00:00+00:00,2021-04-23 17:14:03+00:00,0.23,1.20719,1.20567,-3772.0,0.0,0.0,0.0009685714,49.3254138985,5.0,TrendUp,NormalVolatility,2.0,4953.87,519.0,-3772.0,2021-04-23 16:07:16+00:00,-3772.0,EXPERT,5.0,25.0,,,,,,,,,EarlyAdverseConfirmed,0.7638190955,5.0,1.2341666666666666,Fri,London_NewYork_Overlap,Fri,NewYork,-0.7614249061844578,0.10476657643418176,-0.7614249061844578,True,8.267822736030828,0.12111111111111111,1.1130555555555555,-0.8661914826186395,False,False,False,False,True,ATR_0.000915-0.00129,ADX_45.53-54.81,HOLD_H_0.604-2.459,MFE_155-2102,MAE_-4090--3724,GIVEBACK_2.802-24.35
trend-ea-v1-EURUSD_HIST-1619204400:16,trend-ea-v1-EURUSD_HIST-1619204400,EURUSD_HIST,BREAKOUT,BUY,2021-04-23 20:00:00+00:00,2021-04-26 15:33:41+00:00,0.17,1.2077,1.2077,-108.0,0.0,-108.0,0.0012435714,45.4895562541,5.0,TrendUp,NormalVolatility,2.0,4935.01,7181.0,-532.0,2021-04-26 06:18:26+00:00,-90.0,SL,5.0,18.0,,,,,,,,,,,,67.56138888888889,Fri,NewYork,Mon,London_NewYork_Overlap,-0.02188445413484471,1.4551135661325914,-0.10780119999756839,True,1.015039688065729,58.30722222222222,9.254166666666666,-1.473350611244962,False,False,False,False,False,ATR_0.000915-0.00129,ADX_42.57-45.53,HOLD_H_16.89-72,MFE_6683-1.036e+04,MAE_-2453--118,GIVEBACK_0.89-2.802
trend-ea-v1-EURUSD_HIST-1619629200:18,trend-ea-v1-EURUSD_HIST-1619629200,EURUSD_HIST,PULLBACK,BUY,2021-04-28 18:00:00+00:00,2021-04-28 21:00:33+00:00,0.18,1.20887,1.20699,-3687.0,0.0,0.0,0.0012178571,45.0805572337,5.0,TrendDown,NormalVolatility,2.0,4934.47,2663.0,-3687.0,2021-04-28 18:58:33+00:00,-3687.0,EXPERT,7.0,20.0,,,,,,,,,EarlyAdverseConfirmed,0.7550200803,5.0,3.0091666666666668,Wed,NewYork,Wed,NewYork,-0.7471927076261483,0.5396729537316064,-0.7471927076261483,True,2.3845287269996245,0.9758333333333333,2.033333333333333,-1.2868656613577547,False,False,False,False,True,ATR_0.000915-0.00129,ADX_42.57-45.53,HOLD_H_2.459-16.89,MFE_2102-6683,MAE_-3724--2453,GIVEBACK_0.89-2.802
trend-ea-v1-EURUSD_HIST-1620313200:20,trend-ea-v1-EURUSD_HIST-1620313200,EURUSD_HIST,BREAKOUT,BUY,2021-05-06 16:00:00+00:00,2021-05-07 15:30:39+00:00,0.18,1.20573,1.21055,9325.0,0.0,-116.0,0.001215,52.6986360267,5.0,TrendUp,NormalVolatility,2.0,4916.035,9266.0,-2634.0,2021-05-07 15:30:39+00:00,9227.0,TP,5.0,20.0,,,,,,,,,,,,23.510833333333334,Thu,London_NewYork_Overlap,Fri,London_NewYork_Overlap,1.8968538669883352,1.884852325095326,-0.5357976499353646,False,-0.006367364558601338,23.510833333333334,0.0,-0.00793322260724344,False,False,False,False,False,ATR_0.000915-0.00129,ADX_45.53-54.81,HOLD_H_16.89-72,MFE_6683-1.036e+04,MAE_-3724--2453,GIVEBACK_-0.0085-0.89
