trade_id,trade_candidate_id,symbol,strategy,direction,open_time,close_time,volume,open_price,close_price,net_pnl,commission,swap,entry_atr,entry_adx,entry_spread_points,market_regime_trend,market_regime_volatility,candidate_risk_reward_ratio,risk_budget,mfe,mae,mfe_time,post_peak_mae,close_reason,exit_spread_points,point_value,time_stop_reason_code,range_exit_reason_code,trend_reversal_reason_code,trend_reversal_trend_direction,trend_reversal_peak_price,trend_reversal_peak_mfe_r_multiple,trend_reversal_retracement_r_multiple,trend_reversal_confirmation_count,early_adverse_exit_reason_code,early_adverse_exit_adverse_r_multiple,early_adverse_exit_confirmation_count,hold_time_hours,weekday,session,close_weekday,close_session,r_multiple,mfe_r,mae_r,reached_unrealized_profit_before_loss,giveback_ratio,time_to_peak_hours,peak_to_close_hours,post_peak_mae_r,reached_tp_equivalent_r,time_stop_triggered,range_exit_triggered,trend_reversal_triggered,early_adverse_exit_triggered,atr_band,adx_band,hold_time_band,mfe_band,mae_band,giveback_band
trend-ea-v1-USDJPY_HIST-1673024400:2,trend-ea-v1-USDJPY_HIST-1673024400,USDJPY_HIST,BREAKOUT,SELL,2023-01-06 18:00:00+00:00,2023-01-09 11:39:01+00:00,0.04,132.431,132.431,-100.0,0.0,-100.0,0.5340714286,40.1067517237,6.0,TrendUp,HighVolatility,2.0,5000.0,4376.0,-496.0,2023-01-09 05:01:42+00:00,-92.0,SL,9.0,4.0,,,,,,,,,,,,65.65027777777777,Fri,NewYork,Mon,London,-0.02,0.8752,-0.0992,True,1.022851919561243,59.028333333333336,6.621944444444445,-0.8936,False,False,False,False,False,ATR_0.219-0.566,ADX_40.11-41.65,HOLD_H_15.49-109,MFE_2647-7914,MAE_-1773--147,GIVEBACK_0.98-2.232
trend-ea-v1-USDJPY_HIST-1673550000:4,trend-ea-v1-USDJPY_HIST-1673550000,USDJPY_HIST,BREAKOUT,SELL,2023-01-12 20:00:00+00:00,2023-01-17 09:00:00+00:00,0.04,129.194,128.929,760.0,0.0,-300.0,0.5657857143,56.3655631053,6.0,TrendDown,HighVolatility,2.0,4999.5,7672.0,-1144.0,2023-01-16 04:50:08+00:00,-196.0,EXPERT,9.0,4.0,,,,,,,,,,,,109.0,Thu,NewYork,Tue,London,0.15201520152015202,1.5345534553455344,-0.22882288228822883,False,0.9009384775808134,80.83555555555556,28.164444444444445,-1.5737573757375738,False,False,False,False,False,ATR_0.219-0.566,ADX_43.54-56.37,HOLD_H_15.49-109,MFE_2647-7914,MAE_-1773--147,GIVEBACK_-0.0211-0.98
trend-ea-v1-USDJPY_HIST-1674550800:6,trend-ea-v1-USDJPY_HIST-1674550800,USDJPY_HIST,BREAKOUT,SELL,2023-01-24 10:00:00+00:00,2023-01-24 11:14:00+00:00,0.11,129.856,130.183,-3597.0,0.0,0.0,0.2175,44.6189202972,3.0,TrendUp,NormalVolatility,2.0,5003.3,979.0,-3608.0,2023-01-24 10:01:20+00:00,-3608.0,EXPERT,9.0,11.0,,,,,,,,,EarlyAdverseConfirmed,0.7517241379,5.0,1.2333333333333334,Tue,London,Tue,London,-0.7189255091639518,0.1956708572342254,-0.7211240581216397,True,4.674157303370786,0.022222222222222223,1.211111111111111,-0.9167949153558651,False,False,False,False,True,ATR_0.147-0.219,ADX_43.54-56.37,HOLD_H_0.0234-7.163,MFE_-78-2647,MAE_-4940--3525,GIVEBACK_2.232-9.824
trend-ea-v1-USDJPY_HIST-1676354400:8,trend-ea-v1-USDJPY_HIST-1676354400,USDJPY_HIST,PULLBACK,SELL,2023-02-14 07:00:00+00:00,2023-02-14 12:27:10+00:00,0.12,131.968,132.286,-3816.0,0.0,0.0,0.1994285714,48.5791372372,3.0,TrendUp,LowVolatility,2.0,4985.315,2124.0,-3816.0,2023-02-14 07:11:05+00:00,-3816.0,EXPERT,10.0,12.0,,,,,,,,,EarlyAdverseConfirmed,0.7969924812,5.0,5.4527777777777775,Tue,Tokyo,Tue,London,-0.7654481211317641,0.42605131270541585,-0.7654481211317641,True,2.7966101694915255,0.18472222222222223,5.268055555555556,-1.1914994338371798,False,False,False,False,True,ATR_0.147-0.219,ADX_43.54-56.37,HOLD_H_0.0234-7.163,MFE_-78-2647,MAE_-4940--3525,GIVEBACK_2.232-9.824
trend-ea-v1-USDJPY_HIST-1677758400:10,trend-ea-v1-USDJPY_HIST-1677758400,USDJPY_HIST,PULLBACK,BUY,2023-03-02 13:00:00+00:00,2023-03-03 08:51:34+00:00,0.11,136.741,136.375,-3915.0,0.0,111.0,0.222,41.0000699358,5.0,TrendUp,NormalVolatility,2.0,4966.235,3960.0,-3915.0,2023-03-02 15:58:22+00:00,-3915.0,EXPERT,4.0,11.0,,,,,,,,,EarlyAdverseConfirmed,0.8169642857,5.0,19.859444444444446,Thu,London_NewYork_Overlap,Fri,London,-0.7883235489258966,0.7973847391434357,-0.7883235489258966,True,1.9886363636363635,2.972777777777778,16.886666666666667,-1.5857082880693323,False,False,False,False,True,ATR_0.219-0.566,ADX_40.11-41.65,HOLD_H_15.49-109,MFE_2647-7914,MAE_-4940--3525,GIVEBACK_0.98-2.232
trend-ea-v1-USDJPY_HIST-1679540400:12,trend-ea-v1-USDJPY_HIST-1679540400,USDJPY_HIST,BREAKOUT,SELL,2023-03-23 04:00:00+00:00,2023-03-23 15:38:17+00:00,0.06,130.898,131.488,-3540.0,0.0,0.0,0.3858571429,43.0354819543,8.0,TrendDown,HighVolatility,2.0,4946.66,2856.0,-3540.0,2023-03-23 06:23:12+00:00,-3540.0,EXPERT,4.0,6.0,,,,,,,,,EarlyAdverseConfirmed,0.7652399481,5.0,11.638055555555555,Thu,Tokyo,Thu,London_NewYork_Overlap,-0.7156343876474227,0.5773592686782597,-0.7156343876474227,True,2.2394957983193278,2.3866666666666667,9.251388888888888,-1.2929936563256825,False,False,False,False,True,ATR_0.219-0.566,ADX_41.65-43.54,HOLD_H_7.163-15.49,MFE_2647-7914,MAE_-4940--3525,GIVEBACK_2.232-9.824
trend-ea-v1-USDJPY_HIST-1679972400:14,trend-ea-v1-USDJPY_HIST-1679972400,USDJPY_HIST,PULLBACK,SELL,2023-03-28 04:00:00+00:00,2023-03-28 10:40:25+00:00,0.1,130.788,131.13,-3420.0,0.0,0.0,0.2267142857,40.8031201408,10.0,TrendUp,NormalVolatility,2.0,4928.96,2810.0,-3430.0,2023-03-28 08:16:37+00:00,-3430.0,EXPERT,3.0,10.0,,,,,,,,,EarlyAdverseConfirmed,0.7533039648,5.0,6.673611111111111,Tue,Tokyo,Tue,London,-0.693858339284555,0.5700999805232747,-0.6958871648380186,True,2.2170818505338077,4.276944444444444,2.3966666666666665,-1.2659871453612932,False,False,False,False,True,ATR_0.219-0.566,ADX_40.11-41.65,HOLD_H_0.0234-7.163,MFE_2647-7914,MAE_-3525--1773,GIVEBACK_0.98-2.232
trend-ea-v1-USDJPY_HIST-1682910000:16,trend-ea-v1-USDJPY_HIST-1682910000,USDJPY_HIST,BREAKOUT,BUY,2023-05-01 04:00:00+00:00,2023-05-02 07:30:03+00:00,0.1,136.666,137.621,9651.0,0.0,101.0,0.237,44.8258116184,5.0,TrendUp,NormalVolatility,2.0,4911.86,9461.0,-1020.0,2023-05-02 07:30:03+00:00,9461.0,TP,5.0,10.0,,,,,,,,,,,,27.500833333333333,Mon,Tokyo,Tue,Tokyo,1.9648361313229612,1.9261542470673025,-0.20766064179353647,False,-0.02008244371630906,27.500833333333333,0.0,0.0,False,False,False,False,False,ATR_0.219-0.566,ADX_43.54-56.37,HOLD_H_15.49-109,MFE_7914-9484,MAE_-1773--147,GIVEBACK_-0.0211-0.98
trend-ea-v1-USDJPY_HIST-1684116000:18,trend-ea-v1-USDJPY_HIST-1684116000,USDJPY_HIST,BREAKOUT,BUY,2023-05-15 03:00:00+00:00,2023-05-15 10:24:29+00:00,0.14,135.828,135.827,-14.0,0.0,0.0,0.1728571429,41.0698340571,5.0,TrendUp,NormalVolatility,2.0,4960.115,6090.0,-1442.0,2023-05-15 09:03:23+00:00,14.0,SL,5.0,14.0,,,,,,,,,,,,7.408055555555555,Mon,Tokyo,Mon,London,-0.002822515203780558,1.2277941136445425,-0.29071906598939745,True,1.0022988505747126,6.056388888888889,1.3516666666666666,-1.224971598440762,False,False,False,False,False,ATR_0.147-0.219,ADX_40.11-41.65,HOLD_H_7.163-15.49,MFE_2647-7914,MAE_-1773--147,GIVEBACK_0.98-2.232
trend-ea-v1-USDJPY_HIST-1684260000:20,trend-ea-v1-USDJPY_HIST-1684260000,USDJPY_HIST,BREAKOUT,BUY,2023-05-16 19:00:00+00:00,2023-05-16 21:07:46+00:00,0.12,136.622,136.322,-3600.0,0.0,0.0,0.1933571429,41.8728945036,5.0,TrendUp,NormalVolatility,2.0,4960.045,408.0,-3600.0,2023-05-16 19:33:14+00:00,-3600.0,EXPERT,6.0,12.0,,,,,,,,,EarlyAdverseConfirmed,0.7653061224,5.0,2.1294444444444443,Tue,NewYork,Tue,NewYork,-0.72579986673508,0.08225731822997573,-0.72579986673508,True,9.823529411764707,0.5538888888888889,1.5755555555555556,-0.8080571849650557,False,False,False,False,True,ATR_0.147-0.219,ADX_41.65-43.54,HOLD_H_0.0234-7.163,MFE_-78-2647,MAE_-4940--3525,GIVEBACK_2.232-9.824
