trade_id,trade_candidate_id,symbol,strategy,direction,open_time,close_time,volume,open_price,close_price,net_pnl,commission,swap,entry_atr,entry_adx,entry_spread_points,market_regime_trend,market_regime_volatility,candidate_risk_reward_ratio,risk_budget,mfe,mae,mfe_time,post_peak_mae,close_reason,exit_spread_points,point_value,time_stop_reason_code,range_exit_reason_code,trend_reversal_reason_code,trend_reversal_trend_direction,trend_reversal_peak_price,trend_reversal_peak_mfe_r_multiple,trend_reversal_retracement_r_multiple,trend_reversal_confirmation_count,early_adverse_exit_reason_code,early_adverse_exit_adverse_r_multiple,early_adverse_exit_confirmation_count,hold_time_hours,weekday,session,close_weekday,close_session,r_multiple,mfe_r,mae_r,reached_unrealized_profit_before_loss,giveback_ratio,time_to_peak_hours,peak_to_close_hours,post_peak_mae_r,reached_tp_equivalent_r,time_stop_triggered,range_exit_triggered,trend_reversal_triggered,early_adverse_exit_triggered,atr_band,adx_band,hold_time_band,mfe_band,mae_band,giveback_band
trend-ea-v1-JP225_HIST-1617242400:2,trend-ea-v1-JP225_HIST-1617242400,JP225_HIST,BREAKOUT,BUY,2021-04-01 03:00:00+00:00,2021-04-01 05:49:05+00:00,46.0,29447.2,29446.7,-23.0,0.0,0.0,49.6857142857,45.714475044,60.0,TrendUp,LowVolatility,2.0,5000.0,6357.0,-1886.0,2021-04-01 04:29:39+00:00,9.0,SL,50.0,5.0,,,,,,,,,,,,2.8180555555555555,Thu,Tokyo,Thu,Tokyo,-0.0046,1.2714,-0.3772,True,1.0036180588327828,1.4941666666666666,1.323888888888889,-1.2696,False,False,False,False,False,ATR_40.54-53.27,ADX_41.59-48.65,HOLD_H_2.818-12.01,MFE_1884-8630,MAE_-1886--1266,GIVEBACK_-0.00975-1.671
trend-ea-v1-JP225_HIST-1617264000:4,trend-ea-v1-JP225_HIST-1617264000,JP225_HIST,PULLBACK,BUY,2021-04-01 09:00:00+00:00,2021-04-02 02:51:13+00:00,30.0,29433.4,29744.1,9321.0,0.0,0.0,78.8428571429,40.2361789298,60.0,TrendUp,NormalVolatility,2.0,4999.885,9231.0,-1266.0,2021-04-02 02:51:13+00:00,9231.0,TP,50.0,3.0,,,,,,,,,,,,17.85361111111111,Thu,London,Fri,Tokyo,1.8642428775861843,1.846242463576662,-0.25320582373394585,False,-0.009749756256093598,17.85361111111111,0.0,0.0,False,False,False,False,False,ATR_78.67-127.7,ADX_40.23-41.59,HOLD_H_12.01-27.46,MFE_8630-9372,MAE_-1886--1266,GIVEBACK_-0.00975-1.671
trend-ea-v1-JP225_HIST-1617328800:6,trend-ea-v1-JP225_HIST-1617328800,JP225_HIST,BREAKOUT,BUY,2021-04-02 03:00:00+00:00,2021-04-02 11:04:03+00:00,43.0,29758.4,29962.4,8772.0,0.0,0.0,53.2714285714,60.1132186982,60.0,TrendUp,NormalVolatility,2.0,5046.49,8630.0,-2597.0,2021-04-02 10:43:29+00:00,7396.0,TP,60.0,4.0,,,,,,,,,,,,8.0675,Fri,Tokyo,Fri,London,1.738237864337391,1.710099494896453,-0.5146151087191295,False,-0.01645422943221321,7.724722222222222,0.3427777777777778,-0.24452639359237807,False,False,False,False,False,ATR_40.54-53.27,ADX_48.65-60.11,HOLD_H_2.818-12.01,MFE_8630-9372,MAE_-3769--1886,GIVEBACK_-0.025--0.00975
trend-ea-v1-JP225_HIST-1617670800:8,trend-ea-v1-JP225_HIST-1617670800,JP225_HIST,BREAKOUT,BUY,2021-04-06 02:00:01+00:00,2021-04-06 03:01:05+00:00,51.0,30262.1,30182.4,-4065.0,0.0,0.0,44.6857142857,44.2218969303,60.0,TrendUp,NormalVolatility,2.0,5090.35,745.0,-4065.0,2021-04-06 02:48:27+00:00,-4065.0,EXPERT,60.0,5.0,,,,,,,,,EarlyAdverseConfirmed,0.8042381433,5.0,1.0177777777777777,Tue,Tokyo,Tue,Tokyo,-0.7985698429381083,0.1463553586688538,-0.7985698429381083,True,6.456375838926174,0.8072222222222222,0.21055555555555555,-0.9449252016069621,False,False,False,False,True,ATR_40.54-53.27,ADX_41.59-48.65,HOLD_H_1.017-2.818,MFE_328-1884,MAE_-4065--3769,GIVEBACK_1.671-12.64
trend-ea-v1-JP225_HIST-1623027600:10,trend-ea-v1-JP225_HIST-1623027600,JP225_HIST,BREAKOUT,BUY,2021-06-07 02:00:01+00:00,2021-06-07 03:03:53+00:00,39.0,29224.2,29126.8,-3799.0,0.0,0.0,54.9214285714,50.0987075419,50.0,TrendUp,NormalVolatility,2.0,5070.025,1884.0,-3818.0,2021-06-07 02:50:16+00:00,-3818.0,EXPERT,50.0,4.0,,,,,,,,,EarlyAdverseConfirmed,0.7657232704,5.0,1.0644444444444445,Mon,Tokyo,Mon,Tokyo,-0.7493059698916672,0.3715958008096607,-0.7530534859295566,True,3.0164543524416136,0.8375,0.22694444444444445,-1.1246492867392173,False,False,False,False,True,ATR_53.27-78.67,ADX_48.65-60.11,HOLD_H_1.017-2.818,MFE_1884-8630,MAE_-4065--3769,GIVEBACK_1.671-12.64
trend-ea-v1-JP225_HIST-1623045600:12,trend-ea-v1-JP225_HIST-1623045600,JP225_HIST,PULLBACK,BUY,2021-06-07 07:00:22+00:00,2021-06-07 19:00:51+00:00,33.0,29055.5,29036.2,-637.0,0.0,0.0,74.5071428571,41.5953271063,50.0,TrendUp,NormalVolatility,2.0,5051.03,950.0,-3769.0,2021-06-07 18:20:34+00:00,-1650.0,EXPERT,60.0,3.0,,,,,,,,,,,,12.008055555555556,Mon,Tokyo,Mon,NewYork,-0.12611289182602362,0.1880804509179316,-0.7461844415891412,True,1.6705263157894736,11.336666666666666,0.6713888888888889,-0.514746497249076,False,False,False,False,False,ATR_53.27-78.67,ADX_40.23-41.59,HOLD_H_12.01-27.46,MFE_328-1884,MAE_-4065--3769,GIVEBACK_1.671-12.64
trend-ea-v1-JP225_HIST-1623708000:14,trend-ea-v1-JP225_HIST-1623708000,JP225_HIST,BREAKOUT,BUY,2021-06-14 23:00:00+00:00,2021-06-15 04:13:18+00:00,58.0,29279.2,29437.4,9176.0,0.0,0.0,40.5428571429,48.6494086257,60.0,TrendUp,LowVolatility,2.0,5047.845,8961.0,-2633.0,2021-06-15 04:12:25+00:00,8166.0,TP,50.0,6.0,,,,,,,,,,,,5.221666666666667,Mon,Tokyo,Tue,Tokyo,1.8178054199366263,1.775212986928085,-0.5216087260999496,False,-0.02399285793996206,5.206944444444445,0.014722222222222222,-0.15749294996181537,False,False,False,False,False,ATR_40.54-53.27,ADX_48.65-60.11,HOLD_H_2.818-12.01,MFE_8630-9372,MAE_-3769--1886,GIVEBACK_-0.025--0.00975
trend-ea-v1-JP225_HIST-1624302000:16,trend-ea-v1-JP225_HIST-1624302000,JP225_HIST,PULLBACK,BUY,2021-06-21 20:00:00+00:00,2021-06-22 11:30:33+00:00,19.0,28626.2,28626.2,0.0,0.0,0.0,127.6714285714,41.4231228967,50.0,TrendDown,NormalVolatility,2.0,5093.725,5105.0,-1695.0,2021-06-22 07:55:32+00:00,72.0,SL,50.0,2.0,,,,,,,,,,,,15.509166666666667,Mon,NewYork,Tue,London,0.0,1.0022135077963572,-0.332762369385862,False,1.0,11.925555555555556,3.5836111111111113,-0.9880784690967808,False,False,False,False,False,ATR_78.67-127.7,ADX_40.23-41.59,HOLD_H_12.01-27.46,MFE_1884-8630,MAE_-1886--1266,GIVEBACK_-0.00975-1.671
trend-ea-v1-JP225_HIST-1632344400:18,trend-ea-v1-JP225_HIST-1632344400,JP225_HIST,PULLBACK,BUY,2021-09-22 22:00:00+00:00,2021-09-24 01:27:39+00:00,27.0,29964.2,30318.3,9561.0,0.0,0.0,89.2571428571,40.9602338244,60.0,TrendUp,NormalVolatility,2.0,5093.725,9372.0,-1328.0,2021-09-24 01:24:59+00:00,9256.0,TP,60.0,3.0,,,,,,,,,,,,27.460833333333333,Wed,Tokyo,Fri,Tokyo,1.8770153473145879,1.8399108707281997,-0.26071293601440987,False,-0.020166453265044813,27.41638888888889,0.044444444444444446,-0.02277311790487315,False,False,False,False,False,ATR_78.67-127.7,ADX_40.23-41.59,HOLD_H_12.01-27.46,MFE_8630-9372,MAE_-1886--1266,GIVEBACK_-0.025--0.00975
trend-ea-v1-JP225_HIST-1632445200:20,trend-ea-v1-JP225_HIST-1632445200,JP225_HIST,BREAKOUT,BUY,2021-09-24 02:00:01+00:00,2021-09-24 03:08:21+00:00,29.0,30333.7,30202.0,-3819.0,0.0,0.0,78.6714285714,56.2355908415,50.0,TrendUp,NormalVolatility,2.0,5141.53,328.0,-3819.0,2021-09-24 02:41:50+00:00,-3819.0,EXPERT,60.0,3.0,,,,,,,,,EarlyAdverseConfirmed,0.7643644806,5.0,1.1388888888888888,Fri,Tokyo,Fri,Tokyo,-0.742775010551334,0.06379424023588309,-0.742775010551334,True,12.643292682926829,0.6969444444444445,0.4419444444444444,-0.8065692507872171,False,False,False,False,True,ATR_78.67-127.7,ADX_48.65-60.11,HOLD_H_1.017-2.818,MFE_328-1884,MAE_-4065--3769,GIVEBACK_1.671-12.64
